Date,Marsh,SiteID,Plot,AMCA,ATPA,DISP,IVFR,JUGE,PHAU,PLOD,SADE,SPAL,SOSE,SPPA,Total Cover,Crk,Dit,Fill,GRB,Lit,MUSSEL,CRAB,SNAIL,Pan,Pool,Unveg,WRK,1,2,3,4,5,Hmean,Initial,Hit 1,Hit 2,Hit 3,SV 10 cm (kpa),SV 55 cm (kpa),SPC,HM/LM,Elevation (NAVD88)
6/10/2024,Hutch River,BQ1.1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,62.50,0.00,,,,,,,0,4,8,9,0,2,SPAL,LM,3.132
6/10/2024,Hutch River,BQ1.1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,8.75,37.50,,,,,,,0,2,3,4,22,6,SPAL,LM,3.265
6/10/2024,Hutch River,BQ1.1,3,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,71.25,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,8.75,0.00,,,,,,,0,3,4,5,22,32,DISP,HM,4.197
6/10/2024,Hutch River,BQ1.1,4,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,18.75,0.00,37.50,93.75,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,18.75,0.00,,,,,,,0,4,5,5,16,0,SPAL,LM,3.931
6/10/2024,Hutch River,BQ1.1,5,0.00,0.00,87.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,0,2,2,3,14,23,DISP,HM,3.924
6/10/2024,Hutch River,BQ1.1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,Y,Y,Y,0.00,0.00,62.50,0.50,,,,,,,7,10,15,17,6,6,SPAL,LM,2.074
6/10/2024,Hutch River,BQ1.1,7,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.50,37.50,0.00,8.75,49.25,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,37.50,0.00,,,,,,,1,3,5,6,45,18,SPAL,LM,3.877
6/10/2024,Hutch River,BQ1.1,8,0.00,0.00,2.50,0.00,0.00,18.75,0.00,0.50,0.00,0.00,18.75,40.50,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,62.50,0.00,,,,,,,0,1,2,2,19,12,PHAU,HM,4.282
6/10/2024,Hutch River,BQ1.1,9,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,37.50,0.00,2.50,59.25,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,37.50,0.00,,,,,,,0,3,5,6,23,11,SPAL,HM,4.136
6/10/2024,Hutch River,BQ1.1,10,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.50,37.50,0.00,0.00,46.75,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,37.50,0.00,,,,,,,0,3,4,5,82,17,PHAU,HM,3.97
6/10/2024,Hutch River,BQ1.1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,Y,Y,Y,Y,Y,0.00,0.00,0.00,18.75,,,,,,,1,4,6,9,55,21,SPAL,LM,3.345
6/10/2024,Hutch River,BQ1.1,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00,0.00,62.50,0.00,0.00,0.00,Y,N,Y,Y,N,0.00,0.00,18.75,0.00,,,,,,,4,9,13,16,0,9,SPAL,LM,2.535
6/10/2024,Hutch River,BQ1.1,13,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.00,0.00,0.00,0.00,N,Y,Y,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,3,5,6,32,7,DISP,HM,4.306
6/10/2024,Hutch River,BQ1.1,14,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,18.75,0.00,37.50,65.00,0.00,0.00,0.00,N,Y,Y,N,Y,0.00,0.00,18.75,0.00,,,,,,,2,5,5,6,23,10,SPPA,HM,3.907
6/10/2024,Hutch River,BQ1.1,15,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,37.50,0.00,18.75,65.00,0.00,0.00,0.00,Y,Y,Y,Y,Y,0.00,0.00,8.75,0.00,,,,,,,4,7,8,9,26,0,SPAL,HM,3.822
6/10/2024,Hutch River,BQ1.1,16,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,0.00,0.00,37.50,56.75,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,37.50,0.00,,,,,,,2,6,7,8,19,21,DISP,HM,4.149
6/10/2024,Hutch River,BQ1.1,17,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.50,37.50,0.00,18.75,59.25,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,37.50,0.00,,,,,,,3,7,9,11,1,6,SPAL,LM,3.64
6/10/2024,Hutch River,BQ1.1,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,0.00,2.50,40.50,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,62.50,0.00,,,,,,,2,7,9,11,2,5,SPAL,LM,3.966
6/10/2024,Hutch River,BQ1.1,19,0.00,0.00,18.75,0.00,0.00,0.00,0.00,2.50,0.00,0.00,62.50,83.75,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,3,4,4,15,23,SPPA,HM,4.596
6/10/2024,Hutch River,BQ1.1,20,0.00,0.00,18.75,0.00,0.00,0.50,0.00,0.00,0.00,0.00,62.50,81.75,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,1,3,3,4,51,9,SPPA,HM,4.686
6/10/2024,Hutch River,BQ1.1,21,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,87.50,0.00,,,,,,,0,4,6,7,56,23,PHAU,HM,4.665
6/10/2024,Hutch River,BQ1.1,22,0.00,0.00,0.00,0.00,0.00,8.75,0.00,8.75,0.00,0.00,0.00,17.50,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,87.50,0.00,,,,,,,7,10,13,15,22,26,PHAU,HM,4.358
6/10/2024,Hutch River,BQ1.1,23,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,81.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,2.50,0.00,,,,,,,0,2,3,3,33,53,SPPA,HM,4.473
6/10/2024,Hutch River,BQ1.1,24,0.00,0.00,0.00,8.75,8.75,2.50,0.00,0.00,0.00,0.00,8.75,28.75,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,2.50,18.75,,,,,,,1,3,4,5,22,19,SPPA,HM,4.856
6/10/2024,Hutch River,BQ1.1,25,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,62.50,67.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,1,1,2,2,36,21,SPPA,HM,4.618
6/10/2024,Hutch River,BQ1.1,26,0.00,0.00,37.50,0.00,18.75,0.00,0.00,0.50,0.00,0.00,37.50,94.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,3,4,5,47,14,SPPA,HM,4.548
6/10/2024,Hutch River,BQ1.1,27,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,4,8,12,6,10,DISP,HM,4.475
6/10/2024,Hutch River,BQ1.1,28,0.00,0.00,2.50,0.00,0.00,18.75,0.00,0.50,18.75,0.00,0.00,40.50,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,62.50,8.75,,,,,,,4,6,10,12,7,39,PHAU,HM,4.294
6/10/2024,Hutch River,BQ1.1,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,37.50,18.75,,,,,,,3,9,13,16,0,23,SPAL,LM,3.391
6/10/2024,Hutch River,BQ1.1,30,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,37.50,0.00,0.00,40.00,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,8.75,62.50,,,,,,,2,5,6,7,29,22,SPAL,LM,3.705
6/13/2024,Udalls Cove,BQ6,1,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,0.00,0.00,56.75,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,37.50,0.00,,,,,,,0,2,4,6,0,2,DISP,Mix,3.685
6/13/2024,Udalls Cove,BQ6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,0.00,0.00,0.00,Y,N,N,N,N,0.00,0.00,87.50,2.50,,,,,,,1,6,12,21,0,2,SPAL,LM,2.736
6/13/2024,Udalls Cove,BQ6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,0.00,0.00,0.00,Y,N,Y,N,N,0.00,0.00,87.50,0.50,,,,,,,0,4,6,7,6,8,SPAL,LM,2.598
6/13/2024,Udalls Cove,BQ6,4,0.00,0.00,37.50,0.00,0.00,0.00,0.00,2.50,18.75,0.00,0.00,58.75,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,37.50,0.00,,,,,,,3,8,15,28,0,0,SPAL,Mix,3.093
6/13/2024,Udalls Cove,BQ6,5,0.00,0.00,37.50,0.00,0.00,0.00,0.00,2.50,37.50,0.00,0.00,77.50,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,8.75,18.75,,,,,,,0,2,3,4,20,3,DISP,Mix,3.793
6/13/2024,Udalls Cove,BQ6,6,0.00,0.00,8.75,0.00,0.00,0.00,0.00,2.50,62.50,0.00,0.00,73.75,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,18.75,0.00,,,,,,,1,3,4,5,34,3,SPAL,LM,3.938
6/13/2024,Udalls Cove,BQ6,7,0.00,0.00,8.75,0.00,0.00,0.00,0.00,2.50,62.50,0.00,0.00,73.75,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,2,2,3,55,7,SPAL,Mix,3.939
6/13/2024,Udalls Cove,BQ6,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.50,0.00,0.00,3.00,0.00,0.00,0.00,N,N,N,N,N,0.00,0.00,87.50,2.50,,,,,,,3,10,16,27,0,0,BARE,LM,2.561
6/13/2024,Udalls Cove,BQ6,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,87.50,2.50,,,,,,,2,5,11,16,2,0,BARE,LM,3.322
6/13/2024,Udalls Cove,BQ6,10,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,56.75,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,18.75,0.00,,,,,,,1,4,5,7,24,0,SPAL,Mix,4.001
6/13/2024,Udalls Cove,BQ6,11,0.00,0.00,8.75,0.00,0.00,0.00,0.00,2.50,62.50,0.00,2.50,76.25,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,18.75,0.00,,,,,,,3,6,7,14,28,7,SPAL,Mix,4.042
6/13/2024,Udalls Cove,BQ6,12,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,87.50,0.00,0.00,96.25,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,8.75,8.75,,,,,,,0,3,4,4,13,4,SPAL,Mix,3.992
6/13/2024,Udalls Cove,BQ6,13,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,62.50,0.00,0.00,71.75,0.00,0.00,0.00,Y,Y,Y,N,Y,0.00,0.00,37.50,0.00,,,,,,,0,2,4,5,23,3,SPAL,Mix,3.653
6/13/2024,Udalls Cove,BQ6,14,0.00,0.00,37.50,0.00,0.00,0.00,0.00,8.75,2.50,0.00,0.00,48.75,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,62.50,0.50,,,,,,,1,6,9,11,10,0,DISP,HM,3.854
6/13/2024,Udalls Cove,BQ6,15,0.00,0.00,8.75,0.00,0.00,0.00,0.00,2.50,87.50,0.00,0.00,98.75,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,8.75,0.00,,,,,,,0,3,4,5,28,10,SPAL,Mix,3.836
6/13/2024,Udalls Cove,BQ6,16,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,27.50,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,2.50,62.50,,,,,,,0,2,3,3,15,3,DISP,Mix,3.691
6/13/2024,Udalls Cove,BQ6,17,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,0.00,0.00,56.75,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,18.75,8.75,,,,,,,0,2,3,4,8,1,SPAL,Mix,3.623
6/13/2024,Udalls Cove,BQ6,18,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.50,18.75,0.00,62.50,84.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,2.50,0.50,,,,,,,1,6,13,16,17,2,DISP,Mix,3.934
6/13/2024,Udalls Cove,BQ6,19,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.50,8.75,0.00,0.00,71.75,0.00,0.00,0.00,Y,N,Y,N,N,0.00,0.00,8.75,2.50,,,,,,,3,6,8,9,16,0,DISP,Mix,4.011
6/13/2024,Udalls Cove,BQ6,20,0.00,0.00,62.50,0.00,0.00,0.00,0.00,8.75,0.00,0.00,0.00,71.25,0.00,0.00,0.00,N,Y,Y,N,N,0.00,0.00,37.50,0.00,,,,,,,3,7,9,9,14,2,DISP,HM,3.989
6/13/2024,Udalls Cove,BQ6,21,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,8.75,0.00,2.50,49.25,0.00,0.00,0.00,Y,Y,Y,N,Y,0.00,0.00,8.75,8.75,,,,,,,2,6,10,11,10,2,SPPA,Mix,3.668
6/13/2024,Udalls Cove,BQ6,22,0.00,0.00,18.75,0.00,0.00,0.00,0.00,2.50,37.50,0.00,0.00,58.75,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,2.50,,,,,,,0,1,2,2,33,7,SPAL,Mix,3.932
6/13/2024,Udalls Cove,BQ6,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,2.50,0.00,0.00,21.25,0.00,0.00,0.00,Y,N,Y,N,N,0.00,0.00,87.50,0.50,,,,,,,1,6,16,24,0,0,BARE,LM,3.01
6/13/2024,Udalls Cove,BQ6,24,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,56.75,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,37.50,0.00,,,,,,,1,3,4,4,20,2,SPAL,LM,3.579
6/13/2024,Udalls Cove,BQ6,25,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,37.50,0.00,0.00,56.75,0.00,0.00,0.00,Y,Y,Y,N,N,0.00,0.00,37.50,0.00,,,,,,,0,0,1,1,21,7,SPAL,LM,3.084
6/13/2024,Udalls Cove,BQ6,26,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,87.50,0.00,8.75,98.75,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,8.75,0.00,,,,,,,0,1,1,2,14,5,SPAL,Mix,3.8
6/13/2024,Udalls Cove,BQ6,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,0.00,0.00,5.00,0.00,0.00,0.00,N,N,N,N,N,0.00,0.00,87.50,0.50,,,,,,,1,5,11,18,2,2,BARE,LM,3.145
6/13/2024,Udalls Cove,BQ6,28,0.00,0.5,8.75,0.00,0.00,0.00,0.00,0.00,8.75,0.00,2.50,20.50,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,2.50,62.50,,,,,,,0,1,3,5,90,10,DISP,HM,3.823
6/13/2024,Udalls Cove,BQ6,29,0.00,2.5,8.75,0.00,0.00,0.00,0.00,2.50,37.50,0.00,0.00,51.25,0.00,0.00,0.00,Y,Y,Y,Y,N,0.00,0.00,37.50,8.75,,,,,,,0,1,2,3,37,13,SPAL,Mix,3.822
6/13/2024,Udalls Cove,BQ6,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,87.50,0.00,0.00,88.00,0.00,0.00,0.00,N,N,Y,Y,N,0.00,0.00,8.75,0.00,,,,,,,0,0,1,2,48,10,SPAL,LM,3.477
6/17/2024,Saw Mill Creek,SI2.1,1,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,96.25,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,2,3,4,17,14,SPPA,HM,2.853
6/17/2024,Saw Mill Creek,SI2.1,2,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,81.25,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,2.50,0.00,,,,,,,0,1,1,2,0,11,SPPA,HM,2.993
6/17/2024,Saw Mill Creek,SI2.1,3,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,2.50,0.00,87.50,98.75,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,0,1,2,1,3,BARE,LM,2.962
6/17/2024,Saw Mill Creek,SI2.1,4,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,37.50,0.00,18.75,65.00,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,8.75,0.00,,,,,,,0,0,1,1,47,13,SPAL,Mix,2.608
6/17/2024,Saw Mill Creek,SI2.1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,37.50,56.25,0.00,0.00,0.00,N,Y,N,Y,Y,0.00,0.00,0.00,0.50,,,,,,,1,3,4,4,0,8,SPPA,Mix,2.672
6/17/2024,Saw Mill Creek,SI2.1,6,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.00,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,2,3,4,60,22,SPPA,HM,2.644
6/17/2024,Saw Mill Creek,SI2.1,7,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,106.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,2,0,7,SPPA,HM,2.817
6/17/2024,Saw Mill Creek,SI2.1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,62.50,0.00,,,,,,,1,4,5,7,9,9,SPAL,LM,2.256
6/17/2024,Saw Mill Creek,SI2.1,9,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,90.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.50,,,,,,,0,1,2,2,63,17,SPPA,HM,2.781
6/17/2024,Saw Mill Creek,SI2.1,10,0.00,0.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.50,,,,,,,0,1,1,2,60,11,DISP,HM,2.688
6/17/2024,Saw Mill Creek,SI2.1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,37.50,0.00,,,,,,,1,3,5,7,4,9,SPAL,LM,2.114
6/17/2024,Saw Mill Creek,SI2.1,12,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,87.50,0.00,37.50,125.50,0.00,0.00,0.00,Y,Y,N,Y,N,0.00,0.00,2.50,8.75,,,,,,,0,2,3,4,25,11,SPPA,Mix,2.566
6/17/2024,Saw Mill Creek,SI2.1,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,Y,Y,N,Y,N,0.00,0.00,62.50,8.75,,,,,,,0,2,4,6,0,9,SPAL,LM,2.472
6/17/2024,Saw Mill Creek,SI2.1,14,0.00,2.50,8.75,0.00,0.00,0.00,0.00,0.00,8.75,0.00,18.75,38.75,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,40,9,SPPA,Mix,2.956
6/17/2024,Saw Mill Creek,SI2.1,15,0.00,0.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.50,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,2,43,18,SPPA,HM,2.846
6/17/2024,Saw Mill Creek,SI2.1,16,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,75.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,53,22,SPPA,HM,2.935
6/17/2024,Saw Mill Creek,SI2.1,17,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,81.25,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,1,2,4,10,20,9,DISP,HM,2.659
6/17/2024,Saw Mill Creek,SI2.1,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,18.75,37.50,,,,,,,0,2,4,5,0,6,SPAL,LM,2.01
6/17/2024,Saw Mill Creek,SI2.1,19,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,71.25,0.00,0.00,0.00,Y,Y,N,N,N,0.00,0.00,0.00,2.50,,,,,,,0,1,2,3,26,10,SPPA,HM,2.938
6/17/2024,Saw Mill Creek,SI2.1,20,0.00,0.50,8.75,0.00,0.00,0.00,0.00,0.00,18.75,0.00,37.50,65.50,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,8.75,0.00,,,,,,,0,2,3,4,23,21,SPPA,Mix,2.765
6/17/2024,Saw Mill Creek,SI2.1,21,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,18.75,0.00,62.50,83.75,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,18.75,0.00,,,,,,,0,1,2,2,38,9,SPPA,Mix,2.754
6/17/2024,Saw Mill Creek,SI2.1,22,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,8.75,0.00,87.50,115.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,54,10,SPPA,HM,2.797
6/17/2024,Saw Mill Creek,SI2.1,23,0.00,0.50,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,81.75,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,3,54,10,SPPA,HM,2.936
6/17/2024,Saw Mill Creek,SI2.1,24,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,8.75,0.00,37.50,55.00,0.00,0.00,0.00,Y,Y,N,Y,N,0.00,0.00,2.50,0.00,,,,,,,0,3,4,5,28,5,DISP,Mix,2.649
6/17/2024,Saw Mill Creek,SI2.1,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,37.50,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,37.50,0.00,,,,,,,0,4,7,11,15,5,SPAL,LM,2.278
6/17/2024,Saw Mill Creek,SI2.1,26,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,106.25,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,1,2,2,7,4,SPPA,HM,2.87
6/17/2024,Saw Mill Creek,SI2.1,27,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,8.75,0.00,62.50,76.25,0.00,0.00,0.00,N,Y,Y,Y,N,0.00,0.00,18.75,0.50,,,,,,,1,3,3,5,44,10,SPPA,Mix,2.778
6/17/2024,Saw Mill Creek,SI2.1,28,0.00,0.50,37.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,37.50,78.00,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.50,,,,,,,1,2,3,3,20,10,DISP,HM,2.938
6/17/2024,Saw Mill Creek,SI2.1,29,0.00,0.50,87.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,96.75,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,0.00,0.00,,,,,,,0,1,1,1,30,10,DISP,HM,2.932
6/17/2024,Saw Mill Creek,SI2.1,30,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,18.75,0.00,18.75,46.25,0.00,0.00,0.00,N,Y,N,Y,N,0.00,0.00,37.50,0.00,,,,,,,2,6,13,15,20,1,SPAL,Mix,2.535
7/1/2024,Pelham Bay Cove,BQ2,1,0.00,0.00,87.50,0.00,0.00,2.50,0.00,0.50,0.00,0.00,0.00,90.50,0.00,0.00,0.00,N,Y,N,N,N,0.00,0.00,18.75,0.00,,,,,,,1,3,4,4,46,17,DISP,HM,4.752
7/1/2024,Pelham Bay Cove,BQ2,2,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,56.25,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,0.00,37.50,,,,,,,1,2,3,3,33,12,SPPA,HM,4.837
7/1/2024,Pelham Bay Cove,BQ2,3,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,0.00,0.00,,,,,,,1,2,3,3,47,11,DISP,HM,4.515
7/1/2024,Pelham Bay Cove,BQ2,4,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,18.75,0.00,18.75,56.25,0.00,0.00,0.00,N,Y,N,N,Y,0.00,0.00,8.75,0.00,,,,,,,0,1,1,2,13,16,SPAL,Mix,4.635
7/1/2024,Pelham Bay Cove,BQ2,5,0.00,0.00,18.75,0.00,0.00,0.50,0.00,0.50,0.00,0.00,18.75,38.50,0.00,0.00,0.00,Y,Y,N,N,Y,0.00,0.00,0.00,0.50,,,,,,,0,1,2,3,23,130,DISP,HM,4.437
7/1/2024,Pelham Bay Cove,BQ2,6,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,0.00,0.00,37.50,46.75,0.00,0.00,0.00,N,Y,Y,N,Y,0.00,0.00,0.50,0.00,,,,,,,0,2,3,4,53,20,SPPA,HM,4.162
7/1/2024,Pelham Bay Cove,BQ2,7,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,37.50,0.00,2.50,58.75,0.00,0.00,0.00,N,Y,Y,Y,Y,0.00,0.00,18.75,0.00,,,,,,,0,0,1,1,43,7,SPAL,Mix,3.871
