GISPlotID,Rest/Ref,Phase 1 Age (yr),Phase 2 Age (yr),Date,Site Name,Area,Plot,PHAU,SPAL,SPPA,DISP,SOSE,IVFR,SADE,JUGE,ALGAE,UNKNOWN,SEAWEED,Total Cover,Unveg,WRK,GRB,Lit,Mussel_Count,CrabBur,Snail_COUNT ,SPAL Stem Count,Flower Spp,SPAL_H1 (cm),SPAL_H2 (cm),SPAL_H3 (cm),SPAL_H4 (cm),SPAL_H5 (cm),Avg_SPAL_H,SPAL_D1(mm),SPAL_D2(mm),SPAL_D3(mm),SPAL_D4(mm),SPAL_D5 (mm),Avg_SPAL_D,SPPA Stem Count,DISP Stem Count,JUGE Stem Count,PHAU Stem Count,Elevation ft,GIS Plot ID,check,ForSummary,Notes
AlleyLS_492,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T4P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,,,,
AlleyLS_493,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T4P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,Y,N,N,N,N,40,,10,4,14,6,20,10.8,2.4,4.5,1.4,2.6,2.7,2.72,0,0,0,0,1.123,,,,
AlleyLS_494,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T4P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,N,N,N,N,N,16,,5,44,11,4,1,13,1.9,2.8,1.5,1,0.5,1.54,0,0,0,0,1.803,,,,
AlleyLS_495,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T4P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,Y,N,N,N,N,36,,103,119,73,84,9,77.6,7.7,6.5,5.6,4.2,3.3,5.46,0,0,0,0,3.257,,,,
AlleyLS_496,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.132,,,,
AlleyLS_497,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79,,,,
AlleyLS_498,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&P,T5P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064,,,,
AlleyLS_499,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T5P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,N,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,,,,
AlleyLS_500,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T5P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,N,N,N,N,N,13,,5,12,9,2,5,6.6,6,4.6,1.3,0.9,1.4,2.84,0,0,0,0,1.32,,,,
AlleyLS_501,Restored,Post(5),Post(3),8/25/2025,Alley LS,PS&EV,T5P6,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,N,N,Y,N,N,16,,115,5,10,7,3,28,5.3,1.4,1.7,1.6,0.6,2.12,0,0,0,0,,,,,
AlleyLS_502,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62,,,,
AlleyLS_503,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252,,,,
AlleyLS_504,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,,,,
AlleyLS_505,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T1P4,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,Y,N,Y,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,,,,
AlleyLS_506,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T1P5,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,N,N,Y,N,N,66,,137,140,80,10,134,100.2,6,4.2,4.4,7.9,5.1,5.52,0,0,0,0,1.334,,,,
AlleyLS_507,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T1P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,Y,N,Y,N,N,64,,68,141,44,117,109,95.8,3.6,8,2.1,4.8,5.2,4.74,0,0,0,0,2.186,,,,
AlleyLS_508,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T2P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,,,,
AlleyLS_509,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.102,,,,
AlleyLS_510,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701,,,,
AlleyLS_511,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T2P4,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0.5,Y,N,Y,N,N,70,,144,145,93,144,164,138,5.9,5.5,5.7,6,6,5.82,0,0,0,0,0.091,,,,
AlleyLS_512,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T2P5,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,Y,N,Y,N,N,68,,142,103,87,158,160,130,4.8,6.2,4.9,7,5.5,5.68,0,0,0,0,0.458,,,,
AlleyLS_513,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T2P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,Y,N,Y,N,N,72,,74,182,77,172,132,127.4,4.3,5.7,5.7,6.7,4.7,5.42,0,0,0,0,1.122,,,,
AlleyLS_514,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.772,,,,
AlleyLS_515,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T3P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.846,,,,
AlleyLS_516,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T3P3,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,Y,N,Y,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746,,,,
AlleyLS_517,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T3P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.743,,,,
AlleyLS_518,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T3P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,Y,N,Y,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,,,,
AlleyLS_519,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T3P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,N,N,Y,N,N,85,,76,106,95,102,115,98.8,4.1,5,4.8,4.4,5.9,4.84,0,0,0,0,2.989,,,,
AlleyLS_520,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935,,,,
AlleyLS_521,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871,,,,
AlleyLS_522,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T4P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,Y,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.885,,,,
AlleyLS_523,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T4P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,Y,N,N,N,N,7,,12,48,12,39,1,22.4,4,5.4,4,3.9,1.5,3.76,0,0,0,0,0.048,,,,
AlleyLS_524,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T4P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,Y,N,N,N,N,8,,81,61,14,15,3,34.8,4.8,4,5,5.6,2,4.28,0,0,0,0,0.335,,,,
AlleyLS_525,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T4P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,N,N,N,N,N,93,,11,6,5,11,5,7.6,1.8,1.9,2.2,2.2,1.5,1.92,0,0,0,0,3.44,,,,
AlleyLS_526,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,N,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881,,,,
AlleyLS_527,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.135,,,,
AlleyLS_528,Reference,Post(5),Post(3),8/28/2025,Alley LS,MF Reference,T5P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,Y,N,N,N,Y,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.529,,,,
AlleyLS_529,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T5P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,N,N,Y,N,N,18,,140,54,37,58,80,73.8,5.9,6.1,5.5,5.5,6.2,5.84,0,0,0,0,0.542,,,,
AlleyLS_530,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T5P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0.5,Y,N,Y,N,N,6,,102,57,53,30,9,50.2,4.7,4,4.8,5.6,5.5,4.92,0,0,0,0,1.144,,,,
AlleyLS_531,Reference,Post(5),Post(3),8/28/2025,Alley LS,VE Reference,T5P6,62.5,18.75,0,0,0,0,2.5,0,0,0,0,83.75,18.75,0,Y,N,Y,N,N,20,,58,36,15,56,54,43.8,4.3,5,6.5,5.1,3.5,4.88,0,0,0,0,3.227,,,,
AlleyLS_532,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.096,,,,
AlleyLS_533,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274,,,,
AlleyLS_534,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.836,,,,
AlleyLS_535,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.753,,,,
AlleyLS_536,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.697,,,,
AlleyLS_537,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC2P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.363,,,,
AlleyLS_538,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.079,,,,
AlleyLS_539,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.295,,,,
AlleyLS_540,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC3P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.448,,,,
AlleyLS_541,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.047,,,,
AlleyLS_542,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC4P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.603,,,,
AlleyLS_543,Restored,Post(5),Post(3),9/3/2025,Alley LS,O.C. Restored,OC4P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623,,,,
